Gene_name	TranscriptID	Chromosome	Transcript_length	GC_Content	GC_Stretch	Missing_exon	Deleted_exon	TOGA_status
CTNND2	XM_031952682.1	NC_045426.1	3540	49.04	3.42937853107345	No	No	I
CARHSP1	XM_031944808.1	NC_045426.1	444	54.05	3.93333333333333	No	No	I
AOPEP	XM_031937724.1	NC_045426.1	2457	44.36	3.37362637362637	No	No	I
BRPF1	XM_031954721.1	NC_045426.1	3684	57.25	4.36326530612245	No	No	I
AGO2	XM_023496518.2	NC_045426.1	2589	44.61	3.47321428571429	Yes	No	I
ZBTB7A	XM_031947849.1	NC_045426.1	1665	61.38	4.80165289256198	No	No	I
LOC100928262	XM_031947760.1	NC_045426.1	1911	47.51	3.85393258426966	Yes	No	I
DYM	XM_031945964.1	NC_045426.1	2175	41.79	3.5	No	No	I
SH3GL1	XM_031947836.1	NC_045426.1	1107	52.85	3.96774193548387	No	No	I
TNFSF14	XM_012544092.3	NC_045426.1	723	59.89	4	No	No	I
MPHOSPH9	XM_012542465.3	NC_045426.1	3384	37.71	3.48684210526316	No	No	I
C1H9orf57	XM_031943695.1	NC_045426.1	300	43.67	3.16666666666667	No	No	I
NBEAL2	XM_031960574.1	NC_045426.1	8244	59.13	4.21598639455782	Yes	No	UL
PRELID3A	XM_031946659.1	NC_045426.1	474	44.09	3.17647058823529	No	No	I
SLC39A3	XM_031948074.1	NC_045426.1	951	48.90	3.71739130434783	No	No	I
LOC116422418	XM_031960056.1	NC_045426.1	1122	43.76	3.4390243902439	No	No	I
PTP4A3	XM_031947278.1	NC_045426.1	522	51.92	4.10344827586207	No	No	I
EGFLAM	XM_023496126.2	NC_045426.1	3072	45.83	3.55474452554745	No	No	I
FAM214B	XM_012543052.3	NC_045426.1	1614	60.84	4.20300751879699	No	No	I
CTNND2	XM_031952441.1	NC_045426.1	3747	49.03	3.43010752688172	No	No	I
BHLHA15	XM_031941709.1	NC_045426.1	528	50.57	3.77777777777778	No	No	I
DRC3	XM_031938508.1	NC_045426.1	1572	37.72	3.27272727272727	No	No	I
HNRNPK	XM_012543081.3	NC_045426.1	1320	46.21	3.72222222222222	Yes	No	PI
TTC37	XM_023496064.2	NC_045426.1	4710	40.79	3.47857142857143	No	No	I
EVI5L	XM_031948332.1	NC_045426.1	2451	55.16	4	Yes	No	PI
SLC28A3	XM_031945461.1	NC_045426.1	2064	42.68	3.37974683544304	No	No	I
VCAN	XM_003759869.4	NC_045426.1	1971	43.89	3.54320987654321	No	No	I
MBOAT1	XM_003760139.4	NC_045426.1	1482	43.39	3.64814814814815	No	No	I
MAGI1	XM_031963081.1	NC_045426.1	4566	50.35	3.88571428571429	No	No	I
INIP	XM_023497382.2	NC_045426.1	225	44.44	3.8	No	No	I
AXIN1	XM_031945697.1	NC_045426.1	2520	46.55	3.62280701754386	No	No	I
LITAF	XM_003761693.4	NC_045426.1	471	48.20	3.22727272727273	No	No	I
PTBP3	XM_031942943.1	NC_045426.1	1392	43.89	3.41304347826087	No	No	I
MYLPF	XM_031940320.1	NC_045426.1	510	49.22	3.48	No	No	I
TP53INP1	XM_031947006.1	NC_045426.1	696	41.81	3.47368421052632	No	No	I
LOC100924882	XM_031968314.1	NC_045426.1	2100	42.86	3.75531914893617	No	No	I
ATXN2L	XM_012543285.3	NC_045426.1	3150	56.25	4.16355140186916	Yes	No	I
TPCN1	XM_012542504.3	NC_045426.1	2457	53.85	3.99315068493151	Yes	No	PI
MMD2	XM_031940909.1	NC_045426.1	690	48.12	3.52777777777778	Yes	No	PI
OCLN	XM_031966865.1	NC_045426.1	1563	42.29	3.43859649122807	No	No	I
LOC100929715	XM_003760912.4	NC_045426.1	1770	58.93	4.24603174603175	No	No	I
USP19	XM_031959419.1	NC_045426.1	4146	54.56	4.01181102362205	No	No	I
APCDD1	XM_031946644.1	NC_045426.1	1548	46.96	3.56944444444444	No	No	I
SYCP2L	XM_031946859.1	NC_045426.1	2046	37.68	3.225	No	No	I
LOC100919394	XM_031945862.1	NC_045426.1	1872	54.91	3.90598290598291	No	No	I
CRTC1	XM_031948179.1	NC_045426.1	1950	56.05	3.91304347826087	Yes	No	PI
CDC25A	XM_031961007.1	NC_045426.1	1545	47.38	4.4	No	No	I
LOC100935199	XM_031949379.1	NC_045426.1	663	53.85	3.72093023255814	No	No	I
RNF19A	XM_031947055.1	NC_045426.1	2454	42.30	3.41025641025641	No	No	I
SLF1	XM_031949683.1	NC_045426.1	2715	39.19	3.48529411764706	No	No	I
MAST1	XM_031947632.1	NC_045426.1	4797	60.70	4.32258064516129	Yes	No	PI
LOC100915270	XM_031947745.1	NC_045426.1	639	56.03	3.82	No	No	I
SCRT1	XM_031947378.1	NC_045426.1	1083	67.41	5.22549019607843	No	No	I
SPEF2	XM_031964143.1	NC_045426.1	6543	39.61	3.41237113402062	No	No	I
LOC116420568	XM_031946291.1	NC_045426.1	888	61.82	4.90322580645161	Yes	No	UL
DDX55	XM_031948442.1	NC_045426.1	1806	46.62	3.96511627906977	No	No	I
TIMM13	XM_031948092.1	NC_045426.1	297	60.27	4.85714285714286	Yes	No	PI
LOC100924281	XM_012541531.3	NC_045426.1	2352	43.45	3.60869565217391	No	No	I
LOC100918963	XM_031945393.1	NC_045426.1	4851	49.89	3.65560165975104	No	No	I
MED16	XM_031948006.1	NC_045426.1	2496	58.49	3.99465240641711	Yes	No	I
LOC116420465	XM_031945481.1	NC_045426.1	3888	42.70	3.44354838709677	No	No	I
ELAVL1	XM_031948290.1	NC_045426.1	1254	49.52	4.70769230769231	No	No	I
FOXF2	XM_003760230.3	NC_045426.1	1449	62.94	4.87037037037037	No	No	I
LOC100929673	XM_003770605.2	NC_045426.1	381	54.07	4.12	Yes	No	M
ICAM3	XM_031947500.1	NC_045426.1	1593	57.31	4.13761467889908	No	No	I
PTH1R	XM_023497997.2	NC_045426.1	1545	52.94	3.75728155339806	No	No	I
CAMK4	XM_031968409.1	NC_045426.1	1257	44.79	3.45454545454545	No	No	I
PBRM1	XM_031957603.1	NC_045426.1	5181	44.06	3.84343434343434	No	No	I
THOC6	XM_031945633.1	NC_045426.1	1110	51.98	3.94736842105263	No	No	I
BAIAP3	XM_031945758.1	NC_045426.1	3528	55.50	4.01321585903084	No	No	UL
GREB1L	XM_031946544.1	NC_045426.1	5886	47.84	3.73828125	No	No	I
TJP3	XM_031947863.1	NC_045426.1	2721	52.85	3.71176470588235	No	No	I
NFIL3	XM_003759341.4	NC_045426.1	1383	35.86	3.3	No	No	I
LYSMD3	XM_031967458.1	NC_045426.1	927	36.89	3.58823529411765	No	No	I
S100Z	XM_003759441.2	NC_045426.1	300	44.33	3.33333333333333	No	No	I
UBE2W	XM_031946250.1	NC_045426.1	456	38.60	3.77777777777778	No	No	I
CPNE9	XM_031954675.1	NC_045426.1	1656	52.72	3.96	Yes	No	I
KLF9	XM_003761647.4	NC_045426.1	732	56.97	4.08620689655172	No	No	I
CBWD1	XM_031943828.1	NC_045426.1	1224	40.03	3.96551724137931	No	No	I
GAMT	XM_031948051.1	NC_045426.1	714	56.72	4.06	Yes	No	PI
SEC61G	XM_031957100.1	NC_045426.1	399	56.14	5.21428571428571	No	No	I
RALYL	XM_031946211.1	NC_045426.1	942	43.95	3.52777777777778	No	No	I
ZFHX4	XM_031946241.1	NC_045426.1	10956	44.89	3.56608478802993	Yes	No	M
USP22	XM_031940391.1	NC_045426.1	1527	45.84	3.66153846153846	Yes	No	I
LOC100924281	XM_031946619.1	NC_045426.1	2352	43.45	3.60869565217391	No	No	I
IKZF1	XM_023498278.2	NC_045426.1	1506	51.00	4.12345679012346	No	No	I
HYAL2	XM_031958809.1	NC_045426.1	1431	61.08	4.29411764705882	No	No	I
PBRM1	XM_031957595.1	NC_045426.1	5181	44.06	3.84343434343434	No	No	I
LOC100919394	XM_031945863.1	NC_045426.1	1782	54.94	3.88392857142857	No	No	I
ZFYVE16	XM_031966943.1	NC_045426.1	4617	37.71	3.30232558139535	No	No	I
SLC35E1	XM_023496998.2	NC_045426.1	1248	54.09	5.2027027027027	Yes	No	PI
OGG1	XM_031954764.1	NC_045426.1	1035	70.24	5.26041666666667	No	No	I
ZFAND5	XM_031943702.1	NC_045426.1	642	43.77	3.6	No	No	I
C1H3orf22	XM_012543660.3	NC_045426.1	726	44.21	3.70967741935484	No	No	I
STX4	XM_031939887.1	NC_045426.1	894	48.21	3.76470588235294	Yes	No	I
PIGO	XM_003761764.4	NC_045426.1	3246	55.73	3.8310502283105	No	No	I
SMCHD1	XM_031946583.1	NC_045426.1	6033	38.39	3.76510067114094	No	No	I
LFNG	XM_031941194.1	NC_045426.1	1203	55.53	4.50724637681159	No	No	I
TMEM68	XM_031946391.1	NC_045426.1	573	39.62	3.4375	No	No	I
RAB11FIP3	XM_023497766.2	NC_045426.1	2667	45.03	3.82022471910112	No	No	I
LOC100925670	XM_012542351.3	NC_045426.1	840	47.38	3.47222222222222	No	No	I
MPND	XM_031947829.1	NC_045426.1	1518	61.79	4.7962962962963	Yes	No	PI
LOC100913655	XM_031947490.1	NC_045426.1	4968	50.16	3.66147859922179	No	No	I
OSBP2	XM_031948921.1	NC_045426.1	2448	56.00	4.58940397350993	Yes	No	PI
LOC100915924	XM_023498008.2	NC_045426.1	2661	40.66	3.39325842696629	Yes	No	M
SPIN1	XM_031939168.1	NC_045426.1	789	43.47	3.33333333333333	No	No	I
SMIM4	XM_031957902.1	NC_045426.1	216	43.06	3.5	No	No	I
WDR6	XM_031959517.1	NC_045426.1	3495	57.51	4.00806451612903	No	No	I
MTSS1	XM_031947183.1	NC_045426.1	2067	53.31	4.09302325581395	No	No	I
TPM2	XM_031945359.1	NC_045426.1	855	52.28	4.07894736842105	Yes	No	I
FYB1	XM_031964383.1	NC_045426.1	2529	44.37	3.59	Yes	No	I
SLCO5A1	XM_031946281.1	NC_045426.1	2247	47.80	3.91509433962264	Yes	No	PI
ZDHHC4	XM_031945568.1	NC_045426.1	1029	38.39	3.2962962962963	No	No	I
PBRM1	XM_031957677.1	NC_045426.1	5025	43.46	3.84916201117318	No	No	I
FOXQ1	XM_023496372.2	NC_045426.1	1542	62.97	4.89516129032258	No	No	I
FXN	XM_012542918.3	NC_045426.1	666	50.00	3.94285714285714	No	No	I
PPP1R16A	XM_031947359.1	NC_045426.1	1731	59.97	4.30708661417323	Yes	No	PI
KLHL18	XM_012543426.3	NC_045426.1	1740	52.53	4.04255319148936	No	No	I
PSMA8	XM_003759989.4	NC_045426.1	753	42.63	3.8125	No	No	I
C1H7orf25	XM_031951785.1	NC_045426.1	1269	61.94	4.54081632653061	No	No	I
C1H3orf62	XM_031959298.1	NC_045426.1	765	40.65	3.5	No	No	I
WDR24	XM_012543226.3	NC_045426.1	2073	58.66	4.19594594594595	No	No	I
LYRM4	XM_031946909.1	NC_045426.1	237	40.51	3.66666666666667	No	No	I
RIMS2	XM_031947076.1	NC_045426.1	5130	45.09	3.65346534653465	No	No	I
PBRM1	XM_031957711.1	NC_045426.1	4980	43.39	3.84745762711864	No	No	I
RPP14	XM_023498605.2	NC_045426.1	399	40.85	3.33333333333333	No	No	I
C1H16orf54	XM_012543317.3	NC_045426.1	675	61.04	4.30357142857143	No	No	I
MLLT1	XM_023496734.2	NC_045426.1	1671	50.15	3.85897435897436	No	No	I
ALDOA	XM_031963352.1	NC_045426.1	1095	50.96	3.65151515151515	No	No	I
BHLHA15	XM_031941701.1	NC_045426.1	528	50.57	3.77777777777778	No	No	I
LOC100933984	XM_012543438.3	NC_045426.1	1041	56.00	4.14285714285714	Yes	No	PI
GLIPR2	XM_031937290.1	NC_045426.1	1542	56.94	4.54368932038835	No	No	I
SREBF1	XM_031938464.1	NC_045426.1	3600	60.47	4.08873720136519	Yes	No	PI
TEKT4	XM_031945751.1	NC_045426.1	762	46.59	3.70967741935484	No	No	I
NDUFS7	XM_003760816.4	NC_045426.1	648	56.33	4.48837209302326	No	No	I
KMT5A	XM_023497059.2	NC_045426.1	915	50.60	3.92156862745098	No	No	I
PEMT	XM_023497480.2	NC_045426.1	600	45.67	3.53571428571429	No	No	I
EPOR	XM_031947577.1	NC_045426.1	1605	63.36	4.48529411764706	Yes	No	M
LOC105749262	XM_031965015.1	NC_045426.1	7500	43.69	3.86296296296296	No	No	I
FAM81B	XM_031967629.1	NC_045426.1	1110	40.09	3.46428571428571	No	No	I
TRAF7	XM_031945851.1	NC_045426.1	2016	51.98	3.80392156862745	No	No	I
LOC105749442	XM_031948539.1	NC_045426.1	981	60.45	4.675	Yes	No	M
C1H3orf84	XM_031959345.1	NC_045426.1	648	45.99	3.81481481481481	No	No	I
LOC100928262	XM_031947758.1	NC_045426.1	1980	47.58	3.84615384615385	No	No	I
ABCC1	XM_031944179.1	NC_045426.1	4575	46.99	3.68	Yes	No	PI
HNRNPK	XM_012543074.3	NC_045426.1	1416	46.75	3.74576271186441	Yes	No	PI
TNS3	XM_031957256.1	NC_045426.1	4686	47.12	3.55506607929515	No	No	I
PFKFB4	XM_031961160.1	NC_045426.1	1359	47.02	3.68421052631579	No	No	I
LMCD1	XM_031954396.1	NC_045426.1	912	50.00	3.84313725490196	No	No	I
HSD3B7	XM_023497537.2	NC_045426.1	1113	55.80	4	No	No	I
IGFBP3	XM_003762548.4	NC_045426.1	858	54.20	4.51020408163265	No	No	I
SMARCA2	XM_012542927.3	NC_045426.1	2289	43.25	3.72	No	No	I
ANAPC7	XM_031948563.1	NC_045426.1	1497	49.37	3.80487804878049	No	No	I
LRRFIP2	XM_012543931.3	NC_045426.1	1203	59.10	4.28089887640449	Yes	Yes	PI
PKN1	XM_031947704.1	NC_045426.1	2838	58.77	4.21359223300971	No	No	I
CLN3	XM_012543322.3	NC_045426.1	1320	50.76	3.57534246575342	No	No	I
AP1M2	XM_031947523.1	NC_045426.1	1278	50.39	3.69014084507042	No	No	I
TENT2	XM_031966060.1	NC_045426.1	1512	40.48	3.30769230769231	No	No	I
DTWD2	XM_031938823.1	NC_045426.1	915	46.01	3.80952380952381	Yes	No	PI
ANKRD61	XM_003761462.4	NC_045426.1	1257	39.46	3.26315789473684	No	No	I
KIF22	XM_023497852.2	NC_045426.1	1959	54.47	3.8984375	No	No	I
AQP4	XM_003759987.4	NC_045426.1	972	46.71	3.63888888888889	No	No	I
ACACB	XM_031948758.1	NC_045426.1	7341	54.80	4.10561797752809	Yes	No	PI
MMD2	XM_031940931.1	NC_045426.1	597	46.40	3.77272727272727	No	No	I
TCF4	XM_031945930.1	NC_045426.1	2004	47.95	3.49450549450549	No	No	UL
CCDC92	XM_031948432.1	NC_045426.1	1083	67.77	5.9625	No	No	UL
RPP14	XM_023498604.2	NC_045426.1	399	40.85	3.33333333333333	No	No	I
EARS2	XM_023497619.2	NC_045426.1	1362	53.30	4.14102564102564	No	No	I
NME8	XM_031952002.1	NC_045426.1	1590	42.45	3.73076923076923	No	No	I
ELAVL2	XM_031943461.1	NC_045426.1	1209	44.25	3.35294117647059	No	No	I
MACIR	XM_031968774.1	NC_045426.1	624	45.99	3.42307692307692	No	No	I
ATXN1	XM_031946813.1	NC_045426.1	2421	56.46	4.04216867469879	Yes	No	M
HAPLN1	XM_003759868.3	NC_045426.1	1065	48.17	3.52830188679245	No	No	I
HNRNPK	XM_012543075.3	NC_045426.1	1413	46.64	3.74576271186441	Yes	No	PI
VOPP1	XM_012543712.2	NC_045426.1	1062	62.34	4.67391304347826	Yes	No	UL
ZBTB7A	XM_031947848.1	NC_045426.1	1665	61.38	4.80165289256198	No	No	I
MAP4	XM_031960945.1	NC_045426.1	6621	47.11	3.67666666666667	No	No	I
LOC111719589	XM_023498699.2	NC_045426.1	531	39.55	3	Yes	No	M
DOT1L	XM_031948108.1	NC_045426.1	4698	48.83	4.01388888888889	Yes	No	I
ATP2B2	XM_031955106.1	NC_045426.1	3732	50.43	3.7979797979798	No	No	I
YWHAH	XM_031948954.1	NC_045426.1	744	62.50	4.68	Yes	No	PI
C1H19orf38	XM_003760458.4	NC_045426.1	720	47.36	3.6551724137931	No	No	I
NOL4	XM_023496031.2	NC_045426.1	1167	45.93	3.61538461538462	No	No	I
CIT	XM_031948705.1	NC_045426.1	4878	49.53	3.70869565217391	No	No	I
RRS1	XM_023495977.2	NC_045426.1	1257	68.66	5.23931623931624	No	No	I
HNF1A	XM_031948735.1	NC_045426.1	1842	59.72	3.95333333333333	No	No	I
CLCN7	XM_031945773.1	NC_045426.1	2436	48.48	3.91304347826087	No	No	I
DAPK1	XM_031937801.1	NC_045426.1	4287	44.48	3.62962962962963	No	No	I
TCF4	XM_023496177.2	NC_045426.1	2016	47.92	3.49450549450549	No	No	UL
RIMS2	XM_031947084.1	NC_045426.1	4554	45.67	3.68131868131868	No	No	I
TLCD3B	XM_031963402.1	NC_045426.1	849	55.95	4.07692307692308	No	No	I
FAM214B	XM_031945402.1	NC_045426.1	1614	60.84	4.20300751879699	No	No	I
INTS8	XM_031946999.1	NC_045426.1	2985	39.26	3.69135802469136	No	No	I
SOX4	XM_031946786.1	NC_045426.1	1515	66.14	5.45945945945946	No	No	I
CLVS1	XM_031946360.1	NC_045426.1	1065	44.69	3.64285714285714	No	No	I
CCDC13	XM_031959888.1	NC_045426.1	2196	45.72	3.775	No	No	I
ZNF48	XM_031940177.1	NC_045426.1	1881	57.84	4.14492753623188	No	No	I
FAM169A	XM_031966444.1	NC_045426.1	2028	41.57	3.49090909090909	No	No	I
GOLM1	XM_023497667.2	NC_045426.1	1170	41.88	3.67647058823529	No	No	I
LOC100920270	XM_031939532.1	NC_045426.1	1551	37.07	3.30769230769231	No	No	I
PDZD9	XM_023497427.2	NC_045426.1	846	40.54	3.92307692307692	No	No	I
CACNA2D3	XM_031952116.1	NC_045426.1	2820	46.28	3.66942148760331	No	No	I
TBRG4	XM_031957355.1	NC_045426.1	1872	50.05	3.75728155339806	No	No	I
ZNF516	XM_012541585.3	NC_045426.1	3516	47.53	3.66071428571429	No	No	I
PPP1R42	XM_031946311.1	NC_045426.1	987	40.12	3.96296296296296	Yes	No	PI
FAM120A	XM_031956883.1	NC_045426.1	3261	48.48	3.97350993377483	No	No	UL
CMBL	XM_031946122.1	NC_045426.1	738	39.43	3.44	No	No	I
C1H16orf72	XM_031944744.1	NC_045426.1	825	51.39	4.14285714285714	No	No	I
CLIP1	XM_031948496.1	NC_045426.1	6606	41.84	3.53977272727273	No	No	I
CRLF1	XM_031948190.1	NC_045426.1	1281	62.14	4.39252336448598	Yes	No	PI
USP19	XM_031959437.1	NC_045426.1	4050	54.37	4.07438016528926	Yes	No	I
C1H12orf65	XM_031948469.1	NC_045426.1	558	51.61	4	No	No	UL
INIP	XM_023497383.2	NC_045426.1	225	44.44	3.8	No	No	I
ZNF236	XM_031946718.1	NC_045426.1	5754	40.65	3.30967741935484	No	No	I
GPX8	XM_003762753.4	NC_045426.1	630	44.92	3.64	No	No	I
MITF	XM_031953900.1	NC_045426.1	1578	49.49	3.71951219512195	No	No	I
PEX2	XM_003759692.4	NC_045426.1	918	37.25	3.24137931034483	No	No	I
ELAVL3	XM_031947587.1	NC_045426.1	1101	59.85	4.6	Yes	No	PI
CD2BP2	XM_003761583.4	NC_045426.1	1005	55.92	4.14285714285714	Yes	No	I
SPCS1	XM_003762563.4	NC_045426.1	537	56.05	4.78048780487805	No	No	I
LOC111719420	XM_031959379.1	NC_045426.1	465	58.71	4.36363636363636	No	No	I
ZHX1	XM_031947240.1	NC_045426.1	2874	41.02	3.80645161290323	Yes	No	M
PARD6G	XM_031946767.1	NC_045426.1	1152	47.74	3.63333333333333	No	No	I
UBXN6	XM_031947822.1	NC_045426.1	1314	53.35	4.14117647058824	Yes	No	I
TEKT4	XM_031945750.1	NC_045426.1	1200	48.58	3.69090909090909	No	No	I
CAMK1	XM_031954738.1	NC_045426.1	1113	55.26	4	No	No	I
KBTBD2	XM_031952813.1	NC_045426.1	1872	54.65	4.15	No	No	I
PBRM1	XM_031957662.1	NC_045426.1	5118	44.04	3.84183673469388	No	No	I
MRTFB	XM_031944448.1	NC_045426.1	3330	43.30	3.45918367346939	No	No	I
RAI1	XM_031938427.1	NC_045426.1	6093	62.50	4.47638603696099	Yes	No	M
VPS41	XM_031951898.1	NC_045426.1	2679	52.30	3.89041095890411	Yes	No	PI
LOC116419909	XM_031942559.1	NC_045426.1	2415	50.89	3.67567567567568	Yes	No	UL
AHSP	XM_003761332.4	NC_045426.1	279	42.65	3.14285714285714	No	No	I
FBXO15	XM_031946700.1	NC_045426.1	1581	43.71	4.03508771929825	No	No	I
PLEKHG4B	XM_031946065.1	NC_045426.1	5370	44.47	3.60773480662983	No	No	I
LOC105749391	XM_012541862.2	NC_045426.1	375	56.80	3.96153846153846	No	No	I
ABHD8	XM_031947997.1	NC_045426.1	1278	64.87	5.23232323232323	Yes	No	M
KCNN1	XM_031948233.1	NC_045426.1	1662	64.62	5.65811965811966	Yes	No	PI
CDKAL1	XM_003760138.4	NC_045426.1	1734	40.25	3.34615384615385	Yes	No	PI
DUSP18	XM_031948929.1	NC_045426.1	567	53.97	3.97368421052632	No	No	I
HNRNPM	XM_012542278.3	NC_045426.1	2232	48.92	3.61538461538462	No	No	I
PRR35	XM_031945713.1	NC_045426.1	2325	61.94	4.355	No	No	I
LOC105749569	XM_031960077.1	NC_045426.1	693	42.28	3.21428571428571	No	No	I
GMNN	XM_023498443.2	NC_045426.1	552	39.67	3.66666666666667	No	No	I
PBRM1	XM_031957697.1	NC_045426.1	5016	43.28	3.67021276595745	No	No	I
CSNK1G2	XM_031948124.1	NC_045426.1	1380	53.19	4.07692307692308	Yes	No	PI
PTCD1	XM_023497518.2	NC_045426.1	2211	45.64	3.51515151515152	No	No	I
PRUNE2	XM_031945514.1	NC_045426.1	9300	41.35	3.39163498098859	No	No	I
USE1	XM_012542391.3	NC_045426.1	849	56.07	4.5	No	No	I
MAP2K3	XM_012542848.3	NC_045426.1	1014	47.34	3.71428571428571	No	No	I
CDC14B	XM_012542652.3	NC_045426.1	1509	41.02	3.3469387755102	No	No	I
PDE8B	XM_031966218.1	NC_045426.1	2802	49.14	4.09774436090226	Yes	No	PI
LOC100933884	XM_003759859.3	NC_045426.1	192	47.40	4.33333333333333	No	No	I
SGTA	XM_031948071.1	NC_045426.1	948	45.46	3.37209302325581	No	No	I
VPS13B	XM_031954364.1	NC_045426.1	12006	43.34	3.52970297029703	Yes	No	PI
TICAM1	XM_031947810.1	NC_045426.1	2097	55.32	3.83453237410072	No	No	I
NTRK2	XM_031945457.1	NC_045426.1	2436	45.16	3.66	No	No	I
CTDP1	XM_031946741.1	NC_045426.1	2682	40.68	3.46031746031746	No	No	I
SLMAP	XM_031953144.1	NC_045426.1	2373	46.48	3.84883720930233	No	No	I
SPN	XM_012542868.3	NC_045426.1	1083	53.65	3.75	No	No	I
SLC52A2	XM_031947374.1	NC_045426.1	1392	56.82	3.8	Yes	No	PI
NFIB	XM_031947195.1	NC_045426.1	1479	47.94	3.42105263157895	No	No	I
FAM81B	XM_031967635.1	NC_045426.1	1110	40.09	3.46428571428571	No	No	I
KCNN1	XM_031948232.1	NC_045426.1	1710	61.46	4.69354838709677	Yes	No	PI
IFT122	XM_012543651.3	NC_045426.1	3555	50.49	3.92397660818713	Yes	No	I
MPV17L2	XM_031948217.1	NC_045426.1	624	64.42	4.84313725490196	Yes	No	PI
GMIP	XM_031947478.1	NC_045426.1	2745	55.45	3.78494623655914	No	No	I
ECI2	XM_012541676.3	NC_045426.1	1086	40.42	3.63888888888889	No	No	I
PTCD1	XM_031940510.1	NC_045426.1	2211	45.64	3.51515151515152	No	No	I
ZNF704	XM_031946228.1	NC_045426.1	1950	57.28	5.09821428571429	Yes	No	PI
ARSK	XM_003759833.4	NC_045426.1	1662	40.91	4.02325581395349	No	No	I
MATN2	XM_031947026.1	NC_045426.1	2748	45.52	3.57758620689655	No	No	I
TFAP2A	XM_031946871.1	NC_045426.1	1341	54.74	4.16666666666667	No	No	I
GMIP	XM_031947476.1	NC_045426.1	3201	57.64	4.14847161572052	Yes	No	PI
SRRD	XM_031948817.1	NC_045426.1	927	47.90	5.27777777777778	Yes	No	PI
DTNA	XM_023496030.2	NC_045426.1	2478	46.49	3.54	No	No	I
TMEM241	XM_023496205.2	NC_045426.1	891	44.78	3.55555555555556	No	No	I
TCF3	XM_031948144.1	NC_045426.1	1923	58.14	4.08724832214765	Yes	No	I
LOC116420573	XM_031946362.1	NC_045426.1	636	36.32	3.30769230769231	No	No	I
LOC100925754	XM_031968126.1	NC_045426.1	1461	41.20	3.56818181818182	No	No	I
HRH1	XM_031955247.1	NC_045426.1	1455	49.21	3.52564102564103	No	No	I
MCOLN1	XM_031948355.1	NC_045426.1	1461	54.00	3.90526315789474	No	No	I
RGS22	XM_031947040.1	NC_045426.1	3762	37.91	3.44827586206897	Yes	No	I
HINT2	XM_023497636.2	NC_045426.1	564	55.67	4.36111111111111	Yes	No	PI
ESS2	XM_031948964.1	NC_045426.1	1197	61.49	4.33980582524272	Yes	No	PI
DUSP7	XM_031958247.1	NC_045426.1	1137	65.00	4.72631578947368	No	No	I
FER1L6	XM_031947271.1	NC_045426.1	5553	44.39	3.50239234449761	No	No	I
STK17A	XM_031951739.1	NC_045426.1	1176	58.93	5.06756756756757	No	No	I
GAS1	XM_023495720.2	NC_045426.1	1095	67.40	5.44827586206897	No	No	I
TMEM184A	XM_031941265.1	NC_045426.1	1299	52.66	3.725	No	No	I
PDE4D	XM_031948678.1	NC_045426.1	2307	45.99	3.52173913043478	No	No	I
ELAVL2	XM_031943454.1	NC_045426.1	1212	44.22	3.35294117647059	No	No	I
RANBP3	XM_023496724.2	NC_045426.1	1851	48.62	3.56818181818182	No	No	I
ST3GAL1	XM_003760394.4	NC_045426.1	1029	49.27	3.64	No	No	I
LLGL1	XM_031938583.1	NC_045426.1	2904	57.20	3.93896713615023	No	No	I
DAB2	XM_031964443.1	NC_045426.1	2304	45.36	3.47619047619048	No	No	I
SUGP2	XM_031948159.1	NC_045426.1	3336	45.89	3.8	No	No	I
ADHFE1	XM_003759739.4	NC_045426.1	1596	47.31	3.88095238095238	No	No	UL
LOC105749638	XM_012543882.3	NC_045426.1	387	45.99	3.6	No	No	I
TMEM221	XM_031948150.1	NC_045426.1	867	66.55	5.18055555555556	No	No	I
CAMKK2	XM_031948553.1	NC_045426.1	1611	60.52	5.13392857142857	Yes	No	I
OC90	XM_012541827.2	NC_045426.1	1461	44.49	3.52830188679245	No	No	I
CDH19	XM_031946689.1	NC_045426.1	2316	40.20	3.36923076923077	No	No	I
TRIP10	XM_031947727.1	NC_045426.1	1629	58.20	4.45217391304348	Yes	No	PI
ACTR8	XM_031952080.1	NC_045426.1	1449	61.21	4.60747663551402	No	No	I
PITPNB	XM_031948827.1	NC_045426.1	600	41.00	3.44444444444444	No	No	I
LRTM1	XM_031949147.1	NC_045426.1	1221	53.24	3.87179487179487	No	No	UL
TEK	XM_031943319.1	NC_045426.1	3375	43.02	3.5	No	No	I
HESX1	XM_003762652.2	NC_045426.1	570	52.81	4.77142857142857	No	No	I
LOC100917146	XM_031963268.1	NC_045426.1	888	46.73	3.6	No	No	I
ATXN2	XM_031948585.1	NC_045426.1	3108	49.32	3.75301204819277	No	No	I
LOC116421506	XM_031951495.1	NC_045426.1	471	75.58	7.15384615384615	No	No	I
SMARCA2	XM_031943968.1	NC_045426.1	4710	45.58	3.6524064171123	No	No	UL
SYNPR	XM_023498088.2	NC_045426.1	798	47.49	3.86486486486486	No	No	I
BHLHA15	XM_031941699.1	NC_045426.1	528	50.57	3.77777777777778	No	No	I
ELOB	XM_012543137.3	NC_045426.1	357	54.62	3.80952380952381	No	No	I
MATN2	XM_031947025.1	NC_045426.1	2814	45.74	3.56198347107438	No	No	I
TXNDC11	XM_031944536.1	NC_045426.1	2208	40.58	3.36507936507937	No	No	I
