Gene stable ID	Gene name	Gene % GC content	Tasmanian devil gene stable ID	Tasmanian devil gene name	Tasmanian devil chromosome/scaffold name	Query protein or transcript ID	Tasmanian devil Gene-order conservation score	Tasmanian devil Whole-genome alignment coverage	Tasmanian devil orthology confidence [0 low, 1 high]
ENSG00000169550	MUC15	33.20							
ENSG00000173376	NDNF	38.85	ENSSHAG00000008125	NDNF	6	ENSP00000369014	100	99.72	1
ENSG00000235137	HSP90AB6P	44.95							
ENSG00000272329		48.31							
ENSG00000272582		48.28							
ENSG00000100142	POLR2F	53.44	ENSSHAG00000029763	POLR2F	5	ENSP00000403852	100	100.00	1
ENSG00000222472	RN7SKP7	53.68							
ENSG00000120694	HSPH1	36.81	ENSSHAG00000016697	HSPH1	3	ENSP00000318687	100	96.70	1
ENSG00000287069		37.12							
ENSG00000167081	PBX3	37.29	ENSSHAG00000023136	PBX3	2	ENSP00000362588	100	100.00	1
ENSG00000172940	SLC22A13	49.92	ENSSHAG00000030378	SLC22A13	1	ENSP00000310241	25	94.73	1
ENSG00000196406	SPANXD	51.02							
ENSG00000230130	MTND2P39	34.42							
ENSG00000235598	RRM2P4	40.57							
ENSG00000133135	RNF128	36.73	ENSSHAG00000026401	RNF128	X	ENSP00000255499	50	97.44	1
ENSG00000021300	PLEKHB1	52.94	ENSSHAG00000002591	PLEKHB1	3	ENSP00000346127	100	74.50	1
ENSG00000244005	NFS1	46.44	ENSSHAG00000018595	NFS1	2	ENSP00000363205	100	100.00	1
ENSG00000163116	STPG2	35.82	ENSSHAG00000032013		6	ENSP00000295268	100	89.29	0
ENSG00000288358	MIR3159	56.76							
ENSG00000288299	LDHA	43.95							
ENSG00000216639	RPL7AP35	53.68							
ENSG00000217067		44.80							
ENSG00000231897	MARK2P14	54.22							
ENSG00000232389		44.23							
ENSG00000001561	ENPP4	36.05	ENSSHAG00000032374	ENPP4	4	ENSP00000318066	100	100.00	1
ENSG00000226216	RPS12P5	44.74							
ENSG00000175928	LRRN1	40.76	ENSSHAG00000027597	LRRN1	1	ENSP00000314901	100	15.28	1
ENSG00000225387		51.08							
ENSG00000153989	NUS1	37.38	ENSSHAG00000031483	NUS1	4	ENSP00000357480	100	100.00	1
ENSG00000048707	VPS13D	42.34							
ENSG00000250219	LTV1P1	36.05							
ENSG00000250363	KRT18P21	56.21							
ENSG00000287520		33.47							
ENSG00000234748		35.02							
ENSG00000271302		41.28							
ENSG00000226388	ELL2P4	38.47							
ENSG00000271971		31.39							
ENSG00000249717	PARM1-AS1	38.00							
ENSG00000271208		32.49							
ENSG00000254118	MTCYBP20	40.30							
ENSG00000102243	VGLL1	43.63							
ENSG00000184423	RPL23AP38	46.06							
ENSG00000183663	GAPDHP30	47.01							
ENSG00000249885	ARHGEF38-IT1	37.04							
ENSG00000253260		33.54							
ENSG00000112701	SENP6	37.44	ENSSHAG00000011473	SENP6	4	ENSP00000402527	100	94.41	1
ENSG00000234123	RHBDF1P1	58.73							
ENSG00000250149		35.05							
ENSG00000253585		39.03							
ENSG00000257475		44.99							
ENSG00000104341	LAPTM4B	44.00	ENSSHAG00000002018	LAPTM4B	1	ENSP00000428409	100	83.93	1
ENSG00000257308		40.08							
ENSG00000164037	SLC9B1	37.29	ENSSHAG00000001046	SLC9B1	6	ENSP00000296422	100	82.24	1
ENSG00000167779	IGFBP6	54.26	ENSSHAG00000002190	IGFBP6	5	ENSP00000301464	100	100.00	1
ENSG00000230465	VENTXP4	56.89							
ENSG00000224094	RPS24P8	42.29							
ENSG00000230111	H3P11	49.00							
ENSG00000183960	KCNH8	36.02	ENSSHAG00000008165	KCNH8	5	ENSP00000328813	100	100.00	1
ENSG00000113318	MSH3	38.02	ENSSHAG00000016015	MSH3	1	ENSP00000265081	100	99.43	1
ENSG00000231686	ANKRD11P2	63.97							
ENSG00000176289	IDSP1	57.05							
ENSG00000155495	MAGEC1	51.98	ENSSHAG00000004546		5	ENSP00000285879	0	38.50	0
ENSG00000155495	MAGEC1	51.98	ENSSHAG00000026031		X	ENSP00000285879	0	0.00	0
ENSG00000224885	EIPR1-IT1	47.97							
ENSG00000231948	HS1BP3-IT1	55.41							
ENSG00000162981	LRATD1	41.55	ENSSHAG00000026203	LRATD1	2	ENSP00000295092	100	98.62	1
ENSG00000182508	LHFPL1	40.72	ENSSHAG00000030416	LHFPL1	X	ENSP00000361036	100	80.89	1
ENSG00000166171	DPCD	50.18	ENSSHAG00000025520	DPCD	2	ENSP00000359170	100	94.07	1
ENSG00000269373		40.56							
ENSG00000185010	F8	39.69	ENSSHAG00000000596		X	ENSP00000353393	100	90.12	0
ENSG00000269138	ZNF209P	33.58							
ENSG00000267886		45.02							
ENSG00000227718		37.30							
ENSG00000279377		32.99							
ENSG00000284289	MIR6820	61.29							
ENSG00000284266	MIR4534	55.00							
ENSG00000222044		57.90							
ENSG00000282732		60.71							
ENSG00000268830	BNIP3P32	46.68							
ENSG00000273214		52.68							
ENSG00000151693	ASAP2	46.56	ENSSHAG00000008132	ASAP2	2	ENSP00000281419	100	100.00	1
ENSG00000100151	PICK1	54.90	ENSSHAG00000027338	PICK1	5	ENSP00000349465	75	98.97	1
ENSG00000284428		45.13							
ENSG00000249870		39.35							
ENSG00000248883	B4GALNT2P1	45.13							
ENSG00000131480	AOC2	52.48							
ENSG00000213849	RPL31P18	46.09							
ENSG00000259293	LIPC-AS1	46.43							
ENSG00000172867	KRT2	49.91	ENSSHAG00000015553	KRT2	5	ENSP00000310861	100	100.00	1
ENSG00000129038	LOXL1	55.02	ENSSHAG00000024712	LOXL1	2	ENSP00000261921	100	92.02	1
ENSG00000114353	GNAI2	57.36	ENSSHAG00000018627	GNAI2	1	ENSP00000312999	100	94.80	1
ENSG00000254025	BRIX1P1	39.76							
ENSG00000253271		39.02							
ENSG00000118620	ZNF430	39.04	ENSSHAG00000026147		3	ENSP00000261560	0	0.00	0
ENSG00000215264	RPL10AP3	50.23							
ENSG00000255361	RPL7L1P17	46.04							
ENSG00000147432	CHRNB3	44.82	ENSSHAG00000018307	CHRNB3	2	ENSP00000289957	100	100.00	1
ENSG00000154945	ANKRD40	44.45	ENSSHAG00000016288	ANKRD40	4	ENSP00000285243	100	100.00	1
ENSG00000279033		40.17							
ENSG00000242747	RPL21P14	42.23							
ENSG00000280639	LINC02204	49.19							
ENSG00000259362		55.49							
ENSG00000259740		39.95							
ENSG00000285253		37.87							
ENSG00000258214		35.20							
ENSG00000177425	PAWR	36.81	ENSSHAG00000022708	PAWR	5	ENSP00000328088	100	89.98	0
ENSG00000103091	WDR59	44.73	ENSSHAG00000011756	WDR59	2	ENSP00000262144	100	98.40	1
ENSG00000253828	MTND2P38	32.98							
ENSG00000278963		40.35							
ENSG00000245970	RPL30-AS1	38.56							
ENSG00000108798	ABI3	54.01	ENSSHAG00000023845	ABI3	4	ENSP00000225941	100	100.00	1
ENSG00000034239	CLXN	40.09	ENSSHAG00000008074	CLXN	1	ENSP00000262103	100	99.04	1
ENSG00000269012	KRT18P40	45.69							
ENSG00000196109	ZNF676	38.49							
ENSG00000259528		42.78							
ENSG00000140506	LMAN1L	56.55	ENSSHAG00000001961		2	ENSP00000310431	75	81.10	0
ENSG00000166169	POLL	52.96	ENSSHAG00000010289	POLL	2	ENSP00000359181	100	98.63	1
ENSG00000167232	ZNF91	40.54	ENSSHAG00000028945		1	ENSP00000300619	0	0.00	0
ENSG00000185437	SH3BGR	40.49	ENSSHAG00000004155	SH3BGR	3	ENSP00000332513	100	79.09	1
ENSG00000119487	MAPKAP1	41.82	ENSSHAG00000005395	MAPKAP1	2	ENSP00000265960	100	96.37	1
ENSG00000258090		38.40							
ENSG00000111110	PPM1H	42.69	ENSSHAG00000027098	PPM1H	5	ENSP00000228705	100	92.68	1
ENSG00000271661	BNIP3P36	42.84							
ENSG00000186529	CYP4F3	45.74							
ENSG00000228717	NAB1P1	47.95							
ENSG00000215054	HNRNPCP10	43.89							
ENSG00000227183	HDGFP1	56.75							
ENSG00000183631	PRR32	44.90							
ENSG00000224314	TCERG1P1	39.84							
ENSG00000271211		37.15							
ENSG00000235699	CXorf51B	49.77							
ENSG00000280393		28.76							
ENSG00000155966	AFF2	38.84	ENSSHAG00000009556	AFF2	X	ENSP00000359489	75	91.88	1
ENSG00000254079	SRSF3P2	44.59							
ENSG00000233380	RPS2P48	60.88							
ENSG00000254273		44.85							
ENSG00000173714	WFIKKN2	57.83	ENSSHAG00000021968	WFIKKN2	4	ENSP00000311184	100	100.00	1
ENSG00000253677	UBE2HP1	46.11							
ENSG00000180543	TSPYL5	49.70							
ENSG00000280479	CACFD1	58.04							
ENSG00000243521	RPL5P33	44.28							
ENSG00000156486	KCNS2	52.02	ENSSHAG00000029074	KCNS2	1	ENSP00000287042	100	100.00	1
ENSG00000258271		44.88							
ENSG00000183978	COA3	54.78	ENSSHAG00000024399	COA3	4	ENSP00000354762	75	100.00	1
ENSG00000253171		37.26							
ENSG00000287654		48.84							
ENSG00000272155		39.55							
ENSG00000139644	TMBIM6	43.42	ENSSHAG00000000913		3	ENSP00000267115	0	0.00	0
ENSG00000139644	TMBIM6	43.42	ENSSHAG00000023527	TMBIM6	5	ENSP00000267115	100	100.00	1
ENSG00000167083	GNGT2	49.96							
ENSG00000253509		48.86							
ENSG00000254236		52.90							
ENSG00000278914		51.75							
ENSG00000253977	MTCO2P4	34.01							
ENSG00000254057		42.34							
ENSG00000253493		45.98							
ENSG00000259607		55.70							
ENSG00000230044	CDK8P1	46.76							
ENSG00000231610	PIK3CDP1	56.18							
ENSG00000103248	MTHFSD	49.14	ENSSHAG00000013081	MTHFSD	2	ENSP00000354152	100	97.72	1
ENSG00000197275	RAD54B	36.72	ENSSHAG00000017038	RAD54B	1	ENSP00000336606	100	11.87	1
ENSG00000287881		39.27							
ENSG00000259593	MTND5P40	43.09							
ENSG00000229370		35.65							
ENSG00000169006	NTSR2	50.57							
ENSG00000160221	GATD3	56.16	ENSSHAG00000028182	GATD3	3	ENSP00000291577	25	90.94	1
ENSG00000125995	ROMO1	50.26	ENSSHAG00000021882	ROMO1	2	ENSP00000363190	100	100.00	1
ENSG00000249002		41.62							
ENSG00000135220	UGT2A3	34.06							
ENSG00000156958	GALK2	38.36	ENSSHAG00000016566	GALK2	2	ENSP00000453129	75	100.00	1
ENSG00000271315		38.89							
ENSG00000233416	RPS25P3	46.13							
ENSG00000224604		47.85							
ENSG00000223530		52.86							
ENSG00000084754	HADHA	41.91	ENSSHAG00000014112	HADHA	2	ENSP00000370023	100	100.00	1
ENSG00000050730	TNIP3	37.14							
ENSG00000281165	SLC2A6	61.25							
ENSG00000249658		52.24							
ENSG00000060303	RPS17P5	47.79							
ENSG00000228082	SIM1-AS1	38.65							
ENSG00000112234	FBXL4	36.71	ENSSHAG00000006900	FBXL4	4	ENSP00000358247	100	98.61	1
ENSG00000131051	RBM39	40.28	ENSSHAG00000018608	RBM39	2	ENSP00000253363	100	98.08	1
ENSG00000108846	ABCC3	51.95							
ENSG00000233739		53.80							
ENSG00000272720		48.15							
ENSG00000128298	BAIAP2L2	53.76	ENSSHAG00000007284	BAIAP2L2	5	ENSP00000371085	100	94.00	1
ENSG00000260640		40.17							
ENSG00000253784		42.76							
ENSG00000104517	UBR5	38.31	ENSSHAG00000017701	UBR5	1	ENSP00000429084	100	99.40	1
ENSG00000187676	B3GLCT	41.07	ENSSHAG00000016785	B3GLCT	3	ENSP00000343002	100	100.00	1
ENSG00000198833	UBE2J1	39.93	ENSSHAG00000013779	UBE2J1	4	ENSP00000451261	100	98.47	1
ENSG00000161179	YDJC	67.56	ENSSHAG00000027693	YDJC	1	ENSP00000292778	50	98.02	1
ENSG00000268794	VN1R90P	36.09							
ENSG00000268362		45.18							
ENSG00000118690	ARMC2	41.61	ENSSHAG00000000930	ARMC2	4	ENSP00000376417	100	97.25	1
ENSG00000198157	HMGN5	36.42							
ENSG00000229427	ANKRD26P4	37.42							
ENSG00000180776	ZDHHC20	41.14							
ENSG00000161180	CCDC116	59.69	ENSSHAG00000023958		1	ENSP00000292779	75	33.42	0
ENSG00000250145		38.42							
ENSG00000134061	CD180	42.96	ENSSHAG00000012273	CD180	1	ENSP00000256447	100	95.14	1
ENSG00000236452		40.05							
ENSG00000281879	ABO	49.60							
ENSG00000163512	AZI2	34.16	ENSSHAG00000017983	AZI2	5	ENSP00000419371	100	97.85	1
ENSG00000280348		31.08							
ENSG00000279463		31.92							
ENSG00000206617	RNY1P5	42.61							
ENSG00000273342		42.18							
ENSG00000128228	SDF2L1	62.21	ENSSHAG00000029578	SDF2L1	1	ENSP00000248958	50	0.00	0
ENSG00000139793	MBNL2	40.24	ENSSHAG00000010745	MBNL2	3	ENSP00000505596	100	95.09	1
ENSG00000240003	RPL7P24	45.18							
ENSG00000197372	ZNF675	41.44	ENSSHAG00000026147		3	ENSP00000352836	0	0.00	0
ENSG00000168685	IL7R	39.18	ENSSHAG00000023077	IL7R	1	ENSP00000306157	100	98.80	0
ENSG00000138802	SEC24B	37.89	ENSSHAG00000006487	SEC24B	6	ENSP00000265175	100	99.34	1
ENSG00000186971	KRTAP13-4	46.96							
ENSG00000212102	MIR301B	52.56							
ENSG00000283871	MIR130B	57.32							
ENSG00000186930	KRTAP6-2	55.27							
ENSG00000284630		53.75							
ENSG00000284651		57.41							
ENSG00000284654		55.08							
ENSG00000184724	KRTAP6-1	49.00							
ENSG00000279493		60.50							
ENSG00000100023	PPIL2	54.06	ENSSHAG00000006891	PPIL2	1	ENSP00000381812	50	80.10	1
ENSG00000279297		33.13							
ENSG00000255385	UBTFL10	42.17							
ENSG00000275464		56.84							
ENSG00000186895	FGF3	61.22							
ENSG00000224907	RPL21P91	41.34							
ENSG00000230809	RPS6P15	41.81							
ENSG00000165669	FAM204A	38.06	ENSSHAG00000011601	FAM204A	2	ENSP00000358183	100	97.88	0
ENSG00000243697	RPL7AP63	52.89							
ENSG00000255162	ANKRD33BP7	63.67							
ENSG00000213996	TM6SF2	55.28	ENSSHAG00000012199	TM6SF2	1	ENSP00000374014	100	97.59	1
ENSG00000261653		42.87							
ENSG00000166013	TRIM53BP	36.83							
ENSG00000261058		44.30							
ENSG00000274478		46.82							
ENSG00000213652	HMGB3P30	43.89							
ENSG00000286221		41.43							
ENSG00000255132		36.73							
ENSG00000254885		57.83							
ENSG00000129680	MAP7D3	40.66	ENSSHAG00000013899	MAP7D3	X	ENSP00000318086	100	42.57	0
ENSG00000280430		27.69							
ENSG00000286665		38.48							
ENSG00000159618	ADGRG5	47.09	ENSSHAG00000003822	ADGRG5	2	ENSP00000290823	50	81.11	0
ENSG00000085382	HACE1	37.39	ENSSHAG00000011274	HACE1	4	ENSP00000262903	100	100.00	1
ENSG00000280367		34.97							
ENSG00000226998	MTATP6P30	33.89							
ENSG00000232413		48.18							
ENSG00000291463	LINC01300	60.00							
ENSG00000077514	POLD3	41.72							
ENSG00000136940	PDCL	45.24	ENSSHAG00000027890	PDCL	2	ENSP00000259467	100	100.00	1
ENSG00000291464		60.42							
ENSG00000291465	GPR20	61.69							
ENSG00000291472		58.13							
ENSG00000291466	ASTILCS	63.69							
ENSG00000291470	PTP4A3	62.40							
ENSG00000291467		63.28							
ENSG00000291468		38.67							
ENSG00000291469	HNRNPA1P38	48.17							
ENSG00000291471		58.42							
ENSG00000291474	C8orf90	60.32							
ENSG00000291473	MROH5	51.36							
ENSG00000288379		43.46							
ENSG00000280071		58.56							
ENSG00000234359	ELK1P1	63.79							
ENSG00000229459		39.33							
ENSG00000270749		67.70							
ENSG00000281593		38.17							
ENSG00000237360	CHCHD4P2	50.24							
ENSG00000005020	SKAP2	36.94	ENSSHAG00000022128	SKAP2	5	ENSP00000005587	100	97.05	1
ENSG00000274688		54.38							
ENSG00000169071	ROR2	44.96	ENSSHAG00000025064	ROR2	1	ENSP00000364860	50	95.59	1
ENSG00000268278		37.16							
ENSG00000064607	SUGP2	50.00	ENSSHAG00000011705	SUGP2	1	ENSP00000389380	100	100.00	1
ENSG00000279687		54.89							
ENSG00000127184	COX7C	42.04	ENSSHAG00000026810	COX7C	1	ENSP00000247655	100	100.00	1
ENSG00000277117		57.89							
ENSG00000236436	LINC02850	36.01							
ENSG00000213774		62.22							
ENSG00000225378		52.07							
ENSG00000057593	F7	61.36	ENSSHAG00000017231	F7	3	ENSP00000329546	100	97.82	1
ENSG00000236665		41.28							
ENSG00000250081		35.54							
ENSG00000143867	OSR1	55.71							
ENSG00000280009		29.66							
ENSG00000249153		27.08							
ENSG00000186479	RGS7BP	39.06	ENSSHAG00000008425	RGS7BP	1	ENSP00000334851	100	97.83	1
ENSG00000280433		45.46							
ENSG00000228505		40.25							
ENSG00000183891	TTC32	39.38							
ENSG00000160223	ICOSLG	56.59	ENSSHAG00000012209		3	ENSP00000384432	50	35.13	0
ENSG00000114349	GNAT1	58.96	ENSSHAG00000018479	GNAT1	1	ENSP00000232461	100	100.00	1
ENSG00000103335	PIEZO1	61.99	ENSSHAG00000007529	PIEZO1	2	ENSP00000301015	100	95.02	1
ENSG00000214853	PPIAP79	45.44							
ENSG00000288378	H2AZP4	49.07							
ENSG00000084710	EFR3B	48.39	ENSSHAG00000002481	EFR3B	2	ENSP00000384081	100	99.86	1
ENSG00000249276		34.92							
ENSG00000288343		45.70							
ENSG00000279869		30.79							
ENSG00000271207	MTCO1P22	43.16							
ENSG00000288233	MIR548K	34.48							
ENSG00000288267		49.80							
ENSG00000250694		38.68							
ENSG00000250079		46.46							
ENSG00000224427		53.80							
ENSG00000288163		38.78							
ENSG00000207098	SNORA70	53.33							
ENSG00000288420		43.54							
ENSG00000159110	IFNAR2	43.41	ENSSHAG00000023912	IFNAR2	3	ENSP00000343957	100	74.94	0
ENSG00000288166	CTTN-DT	46.87							
ENSG00000251376		45.44							
ENSG00000251435	C1GALT1P2	36.96							
ENSG00000288539		36.48							
ENSG00000286609		39.29							
ENSG00000288401	CTTN	52.81							
ENSG00000248430	HMGB3P16	45.30							
ENSG00000107829	FBXW4	45.80	ENSSHAG00000009269	FBXW4	2	ENSP00000359149	75	93.61	1
ENSG00000152669	CCNO	60.93	ENSSHAG00000001661	CCNO	1	ENSP00000282572	100	97.39	1
ENSG00000165113	GKAP1	38.75	ENSSHAG00000027385	GKAP1	1	ENSP00000365550	100	94.71	1
ENSG00000271035	DPPA3P12	41.43							
ENSG00000198889	DCAF12L1	47.87							
ENSG00000250391	CRLF3P2	42.59							
ENSG00000270388	MTCO3P22	46.81							
ENSG00000217416	ISCA1P1	43.41							
ENSG00000213526	SETP8	39.33							
ENSG00000230823	CBX1P1	45.67							
ENSG00000152495	CAMK4	37.31	ENSSHAG00000021220	CAMK4	1	ENSP00000282356	75	76.86	1
ENSG00000234288	OR1AA1P	42.49							
ENSG00000182890	GLUD2	47.81	ENSSHAG00000009424	GLUD1	2	ENSP00000327589	0	99.53	1
ENSG00000287098		44.71							
ENSG00000234592	TJAP1P1	58.92							
ENSG00000234785	EEF1GP5	51.98							
ENSG00000126218	F10	48.54	ENSSHAG00000017128	F10	3	ENSP00000364709	100	97.31	1
ENSG00000133138	TBC1D8B	36.59	ENSSHAG00000005816	TBC1D8B	X	ENSP00000349781	50	100.00	1
ENSG00000080644	CHRNA3	47.02	ENSSHAG00000017329	CHRNA3	2	ENSP00000315602	75	94.11	1
ENSG00000100027	YPEL1	49.27	ENSSHAG00000024954		1	ENSP00000342832	75	36.30	0
ENSG00000283781	TNK1	57.99							
ENSG00000203506	RBMS3-AS2	36.04							
ENSG00000257332	HNRNPA1P69	43.62							
ENSG00000258071	ARL2BPP2	42.54							
ENSG00000110934	BIN2	44.59	ENSSHAG00000005894		5	ENSP00000483983	100	62.39	0
ENSG00000213600		57.49							
ENSG00000232728	PHB2P1	48.65							
ENSG00000237592	IGKV1OR10-1	47.90							
ENSG00000236900	TIMM9P1	38.28							
ENSG00000148843	PDCD11	46.81	ENSSHAG00000018258	PDCD11	2	ENSP00000358812	100	99.71	1
ENSG00000282987		36.26							
ENSG00000213587		44.68							
ENSG00000114378	HYAL1	53.30	ENSSHAG00000018697		1	ENSP00000378576	100	1.87	1
ENSG00000114378	HYAL1	53.30	ENSSHAG00000018692		1	ENSP00000378576	100	99.30	0
ENSG00000236046		41.60							
ENSG00000271655	BNIP3P35	41.22							
ENSG00000269431	BNIP3P8	36.96							
ENSG00000164543	STK17A	40.71	ENSSHAG00000031695	STK17A	1	ENSP00000319192	50	100.00	1
ENSG00000279966		56.45							
ENSG00000136935	GOLGA1	44.10	ENSSHAG00000005279	GOLGA1	2	ENSP00000362656	100	94.00	1
ENSG00000268140	PCGF7P	49.19							
ENSG00000269458		75.44							
ENSG00000268992	CDC42EP3P1	51.05							
ENSG00000270518		51.76							
ENSG00000270191	BNIP3P31	42.60							
ENSG00000286365		44.21							
ENSG00000244671	RN7SL280P	52.78							
ENSG00000240522	RPL7AP10	50.70							
ENSG00000286127		51.03							
ENSG00000185252	ZNF74	50.81	ENSSHAG00000011296		2	ENSP00000383301	0	0.00	0
ENSG00000267872		45.56							
ENSG00000269110		39.78							
ENSG00000213999	MEF2B	54.54	ENSSHAG00000012631	MEF2B	1	ENSP00000402154	50	100.00	1
ENSG00000284722		41.31							
ENSG00000270323		39.71							
ENSG00000166012	TAF1D	41.79	ENSSHAG00000005874	TAF1D	3	ENSP00000410409	100	68.21	0
ENSG00000226421	SLC25A5P5	51.17							
ENSG00000271696		67.13							
ENSG00000271194	RNF138P2	41.39							
ENSG00000234686		36.54							
ENSG00000211944	IGHV3-16	51.52							
ENSG00000230371	KARS1P2	47.04							
ENSG00000283828		58.94							
ENSG00000126231	PROZ	50.83	ENSSHAG00000017001	PROZ	3	ENSP00000364697	100	90.89	1
ENSG00000285518		45.60							
ENSG00000140025	EFCAB11	40.00	ENSSHAG00000021334	EFCAB11	2	ENSP00000326267	100	93.08	1
ENSG00000187546	AGMO	34.99	ENSSHAG00000010265	AGMO	5	ENSP00000341662	100	99.87	1
ENSG00000198590	APRG1	42.50							
ENSG00000241640	RPL21P113	45.19							
ENSG00000261606		56.09							
ENSG00000226802	RUVBL2P1	51.69							
ENSG00000238066		40.52							
ENSG00000284009	PLSCR3	58.44							
ENSG00000133131	MORC4	39.76	ENSSHAG00000021575	MORC4	X	ENSP00000347821	100	81.17	0
ENSG00000141404	GNAL	44.12	ENSSHAG00000025796		1	ENSP00000334051	50	56.77	0
ENSG00000141404	GNAL	44.12	ENSSHAG00000007821		1	ENSP00000334051	75	59.32	0
ENSG00000256061	DNAAF4	42.67							
ENSG00000138674	SEC31A	38.76	ENSSHAG00000002474	SEC31A	6	ENSP00000378721	100	100.00	1
ENSG00000241059		41.27							
ENSG00000112773	TENT5A	36.03	ENSSHAG00000022672	TENT5A	4	ENSP00000318298	100	100.00	1
ENSG00000248195		23.82							
ENSG00000249894		37.87							
ENSG00000234467	SLC25A1P2	67.11							
ENSG00000249944		34.56							
ENSG00000130559	CAMSAP1	47.03	ENSSHAG00000001238	CAMSAP1	2	ENSP00000374183	100	99.45	1
ENSG00000249773		43.59							
ENSG00000249495		35.19							
ENSG00000249439	HMGN1P14	33.27							
ENSG00000251495	PPIAP11	48.68							
ENSG00000270906	MTND4P35	43.42							
ENSG00000235379	RPL7P31	39.78							
ENSG00000251093		37.35							
ENSG00000251023		36.40							
ENSG00000182348	ZNF804B	34.85							
ENSG00000250017		38.06							
ENSG00000176183		57.39							
ENSG00000246316		37.05							
ENSG00000168301	KCTD6	40.85	ENSSHAG00000024301	KCTD6	1	ENSP00000384948	100	100.00	1
ENSG00000207343	RNU6-225P	45.63							
ENSG00000277971		59.60							
ENSG00000225580	PA2G4P5	45.76							
ENSG00000219703	RAP1BP3	40.02							
ENSG00000164258	NDUFS4	36.57	ENSSHAG00000009761	NDUFS4	1	ENSP00000296684	100	100.00	1
ENSG00000262803		38.80							
ENSG00000099910	KLHL22	49.08	ENSSHAG00000030445		1	ENSP00000331682	50	26.01	0
ENSG00000236907		50.73							
ENSG00000220240		35.04							
ENSG00000219135	RPL23AP48	44.26							
ENSG00000218870	SLC25A6P6	51.16							
ENSG00000226392	MTATP6P21	37.04							
ENSG00000112276	BVES	40.61	ENSSHAG00000013121	BVES	4	ENSP00000313172	100	100.00	1
ENSG00000232975	MTCO1P57	44.94							
ENSG00000225196	RPL10P17	52.22							
ENSG00000261285		42.44							
ENSG00000234085		54.29							
ENSG00000162444	RBP7	48.33	ENSSHAG00000010169	RBP7	3	ENSP00000294435	100	75.80	1
ENSG00000236638		52.30							
ENSG00000233420		36.37							
ENSG00000260880	HCCAT5	46.64							
ENSG00000228928	KPNA2P2	43.32							
ENSG00000231523	SEPTIN14P1	38.58							
ENSG00000144566	RAB5A	39.79	ENSSHAG00000029470	RAB5A	5	ENSP00000273047	100	100.00	1
ENSG00000278893		40.29							
ENSG00000269125		52.20							
ENSG00000268532	LINC02135	50.81							
ENSG00000275201		35.36							
ENSG00000279625		49.43							
ENSG00000268105		36.78							
ENSG00000126226	PCID2	43.40	ENSSHAG00000016909	PCID2	3	ENSP00000337405	100	100.00	1
ENSG00000075213	SEMA3A	34.35	ENSSHAG00000014211	SEMA3A	5	ENSP00000265362	100	100.00	1
ENSG00000127325	BEST3	40.55	ENSSHAG00000006449	BEST3	5	ENSP00000332413	75	100.00	1
ENSG00000268535	MTDHP4	52.24							
ENSG00000196705	ZNF431	39.12	ENSSHAG00000026147		3	ENSP00000308578	0	0.00	0
ENSG00000180758	GPR157	49.97	ENSSHAG00000028168	GPR157	3	ENSP00000366628	100	100.00	1
ENSG00000247033		54.12							
ENSG00000278716		57.90							
ENSG00000284670	RPSAP56	48.47							
ENSG00000260715		36.91							
ENSG00000270222	DUXAP11	39.73							
ENSG00000273659		43.09							
ENSG00000261063		44.26							
ENSG00000006210	CX3CL1	53.75							
ENSG00000184677	ZBTB40	42.31	ENSSHAG00000014880	ZBTB40	3	ENSP00000364798	100	92.14	1
ENSG00000256709	CSGALNACT2P2	48.45							
ENSG00000155959	VBP1	40.41	ENSSHAG00000002823	VBP1	X	ENSP00000286428	100	21.68	1
ENSG00000155959	VBP1	40.41	ENSSHAG00000003358		2	ENSP00000286428	0	0.00	0
ENSG00000155959	VBP1	40.41	ENSSHAG00000031972		5	ENSP00000286428	0	62.48	0
ENSG00000249921	RACK1P1	49.90							
