Gene stable ID	Gene name	Gene % GC content	Mouse gene stable ID	Last common ancestor with Mouse	Mouse homology type	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene	Mouse Gene-order conservation score	Mouse Whole-genome alignment coverage	Mouse orthology confidence [0 low, 1 high]
ENSG00000304938		37.02								
ENSG00000154914	USP43	45.05	ENSMUSG00000020905	Euarchontoglires	ortholog_one2one	81.211	80.5654	100	100.00	1
ENSG00000285474	OR7E125P	49.57								
ENSG00000274220		46.42								
ENSG00000284454	NPIPB11	47.87								
ENSG00000166822	TMEM170A	44.64	ENSMUSG00000031953	Euarchontoglires	ortholog_one2one	95.8333	95.8333	100	100.00	1
ENSG00000292275	FAM90A19	58.82								
ENSG00000304940		37.93								
ENSG00000196403	OR10D1P	51.28								
ENSG00000285832	FAM90A7	58.73								
ENSG00000304941		44.77								
ENSG00000239426	OR8F1P	45.91								
ENSG00000276316	OR8G7P	41.14								
ENSG00000304956		44.71								
ENSG00000255116	SLC5A4P1	44.12								
ENSG00000177156	TALDO1	51.90	ENSMUSG00000025503	Euarchontoglires	ortholog_one2one	94.362	94.362	75	100.00	1
ENSG00000162377	COA7	46.00	ENSMUSG00000048351	Eutheria	ortholog_one2one	90.4762	90.4762	100	100.00	1
ENSG00000292276	FAM90A10	58.76								
ENSG00000285767		50.76								
ENSG00000225959	MTND4P3	38.26								
ENSG00000284870	PRR23D1	48.88								
ENSG00000225304		35.24								
ENSG00000304981		38.31								
ENSG00000304987		39.49								
ENSG00000270729	CAPZA1P5	33.85								
ENSG00000304988		36.40								
ENSG00000230391	RPSAP23	49.04								
ENSG00000305002		39.15								
ENSG00000232145		42.96								
ENSG00000229890	ACTP1	53.52								
ENSG00000305062		43.52								
ENSG00000162989	KCNJ3	34.96	ENSMUSG00000026824	Euarchontoglires	ortholog_one2one	99.002	99.002	100	100.00	1
ENSG00000305075		38.59								
ENSG00000277586	NEFL	44.30	ENSMUSG00000022055	Eutheria	ortholog_one2one	95.5801	95.5801	100	100.00	1
ENSG00000284979	DEFB107B	40.42								
ENSG00000116774	OLFML3	45.30	ENSMUSG00000027848	Euarchontoglires	ortholog_one2one	94.0887	94.0887	100	100.00	1
ENSG00000146918	NCAPG2	41.80	ENSMUSG00000042029	Euarchontoglires	ortholog_one2one	81.0149	81.3708	75	100.00	1
ENSG00000226968	LINC00423	42.06								
ENSG00000261476		46.60								
ENSG00000289904		41.99								
ENSG00000238168	IFITM3P5	55.19								
ENSG00000183196	CHST6	49.97								
ENSG00000258115		39.71								
ENSG00000285617	DEFB106B	36.16								
ENSG00000285034	DEFB104B	44.24								
ENSG00000111144	LTA4H	39.07	ENSMUSG00000015889	Euarchontoglires	ortholog_one2one	92.7987	92.7987	100	100.00	1
ENSG00000305188		36.34								
ENSG00000156510	HKDC1	47.95	ENSMUSG00000020080	Euarchontoglires	ortholog_one2one	91.0578	91.2568	100	100.00	1
ENSG00000305203		38.08								
ENSG00000285376	DEFB103B	44.73								
ENSG00000285504	HSPD1P3	40.10								
ENSG00000224933	LINC01034	40.52								
ENSG00000305280		34.07								
ENSG00000237092	LINC01065	40.68								
ENSG00000285433	DEFB4B	43.33								
ENSG00000203472		50.42								
ENSG00000273971		35.96								
ENSG00000283327	MIR6841	45.83								
ENSG00000253225		47.67								
ENSG00000260092		49.84								
ENSG00000222755	RN7SKP206	49.83	ENSMUSG00002075116	Eutheria	ortholog_one2one	48.8055	56.5217		0.00	0
ENSG00000263763	MIR3686	39.53								
ENSG00000224110	MTRF1LP2	42.36								
ENSG00000275830	LINC03082	42.55								
ENSG00000259992		45.00								
ENSG00000235522		42.17								
ENSG00000292278	FAM66B	42.18								
ENSG00000284054	MIR7112	64.62								
ENSG00000260428	SCX	68.16	ENSMUSG00000034161	Euarchontoglires	ortholog_one2one	95.5224	92.7536	100	100.00	1
ENSG00000276408		43.26								
ENSG00000034713	GABARAPL2	47.12	ENSMUSG00000031950	Euarchontoglires	ortholog_one2one	100	100	100	100.00	1
ENSG00000284781	USP17L4	51.04								
ENSG00000144120	TMEM177	52.47	ENSMUSG00000036975	Boreoeutheria	ortholog_one2one	78.4566	78.4566	100	100.00	1
ENSG00000185122	HSF1	56.87	ENSMUSG00000022556	Euarchontoglires	ortholog_one2one	89.0359	89.7143	100	100.00	1
ENSG00000202058	RN7SKP80	56.89								
ENSG00000287756		50.57								
ENSG00000251913	RNU6-513P	42.31								
ENSG00000284652		50.03								
ENSG00000249222	ATP5MGL	45.06	ENSMUSG00000096486	Eutheria	ortholog_many2many	69	66.9903	0	0.00	0
ENSG00000249222	ATP5MGL	45.06	ENSMUSG00000038717	Eutheria	ortholog_many2many	74	71.8447	0	0.00	0
ENSG00000289517		51.03								
ENSG00000023909	GCLM	36.37	ENSMUSG00000028124	Euarchontoglires	ortholog_one2one	96.3504	96.3504	100	100.00	1
ENSG00000128274	A4GALT	52.39	ENSMUSG00000047878	Eutheria	ortholog_one2one	77.3371	76.0446	100	100.00	1
ENSG00000284806	USP17L1	51.91								
ENSG00000135049	AGTPBP1	36.66	ENSMUSG00000021557	Euarchontoglires	ortholog_one2one	89.7227	90.312	100	100.00	1
ENSG00000284799	FAM90A20	57.79								
ENSG00000272566		28.85								
ENSG00000285074	FAM90A3	58.82								
ENSG00000285795	FAM90A23	58.78								
ENSG00000230104		56.33								
ENSG00000283043		40.57								
ENSG00000286679		33.96								
ENSG00000305297		39.63								
ENSG00000151005	TKTL2	44.17	ENSMUSG00000025519	Euarchontoglires	ortholog_one2one	80.5112	80.3828	100	100.00	1
ENSG00000305302		52.78								
ENSG00000276523		51.30								
ENSG00000177803	YWHAQP4	45.51								
ENSG00000287194		57.89								
ENSG00000305305		44.47								
ENSG00000305311		43.88								
ENSG00000305329		48.26								
ENSG00000229197	RPS15AP28	43.26								
ENSG00000232734	ATP5MC1P7	53.75								
ENSG00000305345		47.40								
ENSG00000233610	LINC00462	44.03								
ENSG00000099282	TSPAN15	51.45	ENSMUSG00000037031	Euarchontoglires	ortholog_one2one	91.8367	91.8367	100	100.00	1
ENSG00000166848	TERF2IP	42.42	ENSMUSG00000033430	Euarchontoglires	ortholog_one2one	84.9624	86.2595	100	100.00	1
ENSG00000251643	COPS3P1	43.29								
ENSG00000272646		43.09								
ENSG00000174145	NWD2	38.82	ENSMUSG00000090061	Euarchontoglires	ortholog_one2one	94.7761	94.7761	100	100.00	1
ENSG00000292280	ALG1L11P	51.63								
ENSG00000305365		50.42								
ENSG00000292281	FAM66D	43.03								
ENSG00000232885	GPC5-AS2	35.72								
ENSG00000305421		60.33								
ENSG00000200448	Y_RNA	43.00								
ENSG00000234009	RPL5P34	45.23								
ENSG00000261485	PAN3-AS1	46.46								
ENSG00000305468		40.94								
ENSG00000274717	ADAMTS7P5	65.48								
ENSG00000282757	DUXB	41.62								
ENSG00000242247	ARFGAP3	45.00	ENSMUSG00000054277	Eutheria	ortholog_one2one	81.3953	80.1527	100	100.00	1
ENSG00000240199	RN7SL520P	51.40								
ENSG00000284991	USP17L7	50.72								
ENSG00000261424	ATP5PBP7	43.29								
ENSG00000249698	MTCO3P9	43.53								
ENSG00000285124	ZNF705D	39.60								
ENSG00000249066	LINC02496	35.01								
ENSG00000069702	TGFBR3	42.29	ENSMUSG00000029287	Euarchontoglires	ortholog_one2one	81.4336	81.5294	100	100.00	1
ENSG00000283755	CPHXL	42.66	ENSMUSG00000095975	Boreoeutheria	ortholog_one2many	14.321	31.8681	0	86.79	0
ENSG00000237532		51.93								
ENSG00000285249	DEFB130B	36.29								
ENSG00000223554		36.76								
ENSG00000200468	RNA5SP403	52.78								
ENSG00000249945		40.92								
ENSG00000252927	RNA5SP404	50.00								
ENSG00000287662		45.54								
ENSG00000287830		47.62								
ENSG00000236440	COPRSP1	53.31								
ENSG00000284782	DEFB131C	34.32								
ENSG00000261647	IMPDH1P11	55.59								
ENSG00000292282	VPS51P12	61.58								
ENSG00000285431	DEFB131E	32.50								
ENSG00000236655	SLC6A14P3	37.23								
ENSG00000225176	ATP5MGP4	42.35								
ENSG00000231954	MTND2P22	33.98								
ENSG00000266439	RN7SL493P	57.53								
ENSG00000177225	GATD1	60.25	ENSMUSG00000051007	Euarchontoglires	ortholog_one2one	91.8182	91.8182	100	100.00	1
ENSG00000260756		41.36								
ENSG00000284754	DEFB134	38.25								
ENSG00000230603		50.37								
ENSG00000250577		41.58								
ENSG00000279662		41.81								
ENSG00000251490		38.07								
ENSG00000199482	RNU6-633P	36.89	ENSMUSG00000119381	Eutheria	ortholog_one2many	93.2039	89.7196		0.00	0
ENSG00000279523		38.85								
ENSG00000185149	NPY2R	39.59	ENSMUSG00000028004	Eutheria	ortholog_one2one	94.4882	94.4882	100	100.00	1
ENSG00000305545		46.71								
ENSG00000305618		32.94								
ENSG00000265281	MIR3935	46.15								
ENSG00000287866		49.73								
ENSG00000231266		49.57								
ENSG00000305628		35.81								
ENSG00000260198		49.45								
ENSG00000285365	DEFB135	44.58								
ENSG00000305655		33.77								
ENSG00000223816	IGKV1OR2-2	50.10								
ENSG00000305665		47.48								
ENSG00000279764		55.67								
ENSG00000251609	SETP12	40.75								
ENSG00000285087	DEFB136	48.87								
ENSG00000290437		47.28								
ENSG00000159461	AMFR	42.21	ENSMUSG00000031751	Euarchontoglires	ortholog_one2one	93.9347	94.5227	100	100.00	1
ENSG00000242169	RPL7AP27	53.47								
ENSG00000262296		43.06								
ENSG00000283355		40.16								
ENSG00000282882		47.40								
ENSG00000249877		41.69								
ENSG00000072135	PTPN18	47.60	ENSMUSG00000026126	Euarchontoglires	ortholog_one2one	75.6522	76.8212	100	100.00	1
ENSG00000292283	OR7E158P	48.56								
ENSG00000248517	LINC02437	47.43								
ENSG00000285225		48.58								
ENSG00000278944		44.87								
ENSG00000287861		43.45								
ENSG00000249520		37.90								
ENSG00000283025		44.78								
ENSG00000250292		44.45								
ENSG00000305909		38.78								
ENSG00000065325	GLP2R	44.97	ENSMUSG00000049928	Euarchontoglires	ortholog_one2one	75.0452	81.0547	100	100.00	1
ENSG00000305912		42.70								
ENSG00000285132	CTSB	52.18								
ENSG00000305931		45.21								
ENSG00000305968		35.45								
ENSG00000250768	DPP3P1	54.70								
ENSG00000305993		50.66								
ENSG00000306017		43.96								
ENSG00000306024		37.81								
ENSG00000250356	HSPE1P23	37.22								
ENSG00000286416		38.84								
ENSG00000250636		46.52								
ENSG00000306040		51.11								
ENSG00000249106	GPM6A-DT	34.25								
ENSG00000306102		39.07								
ENSG00000287530		40.88								
ENSG00000288015		37.09								
ENSG00000250189		35.57								
ENSG00000274922		58.07								
ENSG00000200761	RN7SKP113	53.22								
ENSG00000221275	MIR548I2	36.91								
ENSG00000203436	Metazoa_SRP	56.23								
ENSG00000252002	RNA5SP154	45.95								
ENSG00000222182	RNA5SP156	52.73								
ENSG00000212282	RNU6-578P	33.01								
ENSG00000202449	SNORA63	33.33								
ENSG00000199420	RN7SKP170	46.65								
ENSG00000207716	MIR572	78.95								
ENSG00000206780	SNORA75B	39.42	ENSMUSG00000064862	Eutheria	ortholog_many2many	75.9124	80		0.00	0
ENSG00000206780	SNORA75B	39.42	ENSMUSG00000065231	Eutheria	ortholog_many2many	76.6423	80.1527		0.00	0
ENSG00000283271	U6	42.86	ENSMUSG00000088656	Eutheria	ortholog_one2many	70	45.7944		0.00	0
ENSG00000207697	MIR573	43.43								
ENSG00000243005	RN7SL16P	53.16								
ENSG00000239001	RNU6-420P	40.19	ENSMUSG00000064601	Theria	ortholog_one2one	79.4393	80.9524		0.00	0
ENSG00000251816	RNA5SP157	46.51								
ENSG00000243548	RN7SL101P	48.03								
ENSG00000283275	MIR4275	37.93								
ENSG00000238632	RNU7-126P	45.16								
ENSG00000283666	U6	37.86								
ENSG00000306204		63.33								
ENSG00000283207	MIR1255B1	36.51								
ENSG00000222206	Y_RNA	38.53								
ENSG00000306232		46.06								
ENSG00000238694		44.23								
ENSG00000306247		48.15								
ENSG00000206665	RNU6-573P	35.85								
ENSG00000306305		34.17								
ENSG00000264319	MIR4801	29.27								
ENSG00000200720	RNU6-931P	38.32								
ENSG00000252243	RNU6-412P	38.68	ENSMUSG00002076468	Amniota	ortholog_many2many	62.2642	76.7442		0.00	0
ENSG00000252243	RNU6-412P	38.68	ENSMUSG00002075767	Amniota	ortholog_many2many	66.0377	73.6842		0.00	0
ENSG00000306322		38.72								
ENSG00000239679	RN7SL193P	50.36								
ENSG00000306332		39.38								
ENSG00000306347		40.41								
ENSG00000222257	RN7SKP199	43.61								
ENSG00000252913	RNU6-158P	40.00	ENSMUSG00000089164	Eutheria	ortholog_one2many	60	56.0748		0.00	0
ENSG00000277388	MIR8053	40.00								
ENSG00000306348		34.35								
ENSG00000199780	Y_RNA	36.28								
ENSG00000306361		42.84								
ENSG00000265829	MIR548AG1	33.33								
ENSG00000202169	Y_RNA	36.46								
ENSG00000288038		37.89								
ENSG00000201775	RNU6-1325P	32.38	ENSMUSG00000089143	Eutheria	ortholog_one2many	66.6667	67.9612		0.00	0
ENSG00000252890	RNU6-699P	35.45	ENSMUSG00000089413	Theria	ortholog_one2many	59.0909	63.1068		0.00	0
ENSG00000252890	RNU6-699P	35.45	ENSMUSG00002076579	Theria	ortholog_one2many	37.2727	61.194		0.00	0
ENSG00000252890	RNU6-699P	35.45	ENSMUSG00000088002	Theria	ortholog_one2many	50.9091	56.5657		0.00	0
ENSG00000252104	RNU6-191P	37.23								
ENSG00000206629	RNU1-63P	45.73								
ENSG00000274759	RNA5SP527	37.01								
ENSG00000201676	Y_RNA	40.20								
ENSG00000210839	RNU6ATAC5P	48.41								
ENSG00000226903	LINC00354	46.65								
ENSG00000252955	RNU4ATAC9P	42.06								
ENSG00000252762		40.16	ENSMUSG00002076040	Eutheria	ortholog_one2one	69.2913	66.6667		100.00	1
ENSG00000202485	RNU6-499P	38.32								
ENSG00000200108	RNU6-774P	39.25	ENSMUSG00000064719	Amniota	ortholog_one2many	89.7196	89.7196		0.00	0
ENSG00000201901	RN7SKP48	50.61								
ENSG00000207746	MIR575	54.26								
ENSG00000199530	Y_RNA	38.89								
ENSG00000251874	RNU6-615P	42.45	ENSMUSG00000065320	Eutheria	ortholog_one2many	54.717	71.6049		0.00	0
ENSG00000200622	RNU6-1059P	34.69	ENSMUSG00002075142	Tetrapoda	ortholog_one2many	62.2449	58.6538		0.00	0
ENSG00000266421	MIR4451	51.52								
ENSG00000201640	RN7SKP28	51.48	ENSMUSG00002075040	Sarcopterygii	ortholog_one2many	48.5246	84.5714		0.00	0
ENSG00000282534	IMPDH1P5	57.27								
ENSG00000199529	RNU6-462P	36.19	ENSMUSG00000065296	Sarcopterygii	ortholog_one2many	63.8095	81.7073		0.00	0
ENSG00000274429	DLG5	50.00								
ENSG00000252470	RNU6-551P	34.95								
ENSG00000201744	RNU6-34P	46.73								
ENSG00000185000	DGAT1	63.02	ENSMUSG00000022555	Euarchontoglires	ortholog_one2one	86.2705	84.5382	100	100.00	1
ENSG00000252460	RNU6-635P	34.31								
ENSG00000201633	Y_RNA	43.16								
ENSG00000275994	SNORA24	45.04								
ENSG00000243227	RN7SL55P	46.80								
ENSG00000207988	MIR576	36.73								
ENSG00000273882	MIR8066	39.74								
ENSG00000221265	MIR1255A	33.63								
ENSG00000223006	RN7SKP137	52.12								
ENSG00000252183	RNU6-948P	37.38	ENSMUSG00000088620	Theria	ortholog_one2one	70.0935	70.0935		0.00	0
ENSG00000201752	RNU6-119P	42.06	ENSMUSG00000065664	Mammalia	ortholog_one2one	78.5047	78.5047		0.00	0
ENSG00000306398		51.56								
ENSG00000212359	RNU6-550P	40.59								
ENSG00000306415		40.45								
ENSG00000200553	Y_RNA	39.22								
ENSG00000207322	RNU1-89P	51.22								
ENSG00000306446		42.47								
ENSG00000206782	RNU6-224P	36.45								
ENSG00000230710	LINC00332	44.19								
ENSG00000207148	Y_RNA	40.20								
ENSG00000240637	RN7SL808P	54.18								
ENSG00000283432	U6	34.29	ENSMUSG00000065333	Eutheria	ortholog_one2one	81.9048	80.3738		0.00	0
ENSG00000201846	RNA5SP166	51.96								
ENSG00000306478		46.80								
ENSG00000239168	RNU7-197P	30.65								
ENSG00000306480		57.01								
ENSG00000207121	RNU6-1230P	38.89								
ENSG00000202331	RNA5SP167	50.00								
ENSG00000252951	RNA5SP165	49.57								
ENSG00000252233	RN7SKP253	42.07								
ENSG00000306489		49.06								
ENSG00000264274	MIR4799	43.24								
ENSG00000240014	RN7SL254P	55.28								
ENSG00000287306		43.83								
ENSG00000221369	MIR548G	29.21								
ENSG00000233197	TMEM256P1	57.65								
ENSG00000206978	Y_RNA	40.20								
ENSG00000230755	MTATP6P23	37.18								
ENSG00000274535	SNORD39	44.87								
ENSG00000199634	RNU4-79P	39.01								
ENSG00000306493		39.47								
ENSG00000235803	MTCO2P23	39.41								
ENSG00000206711	Y_RNA	37.00								
ENSG00000235524	MTCO1P23	39.97								
ENSG00000222721	RN7SKP188	46.37								
ENSG00000231152	MTND2P15	35.43								
ENSG00000234303	CLYBL-AS1	46.42								
ENSG00000252959	RNA5SP170	37.62								
ENSG00000226794	MTND1P20	36.63								
ENSG00000251961	RNU6ATAC13P	40.46								
ENSG00000171224	FAM241B	56.18	ENSMUSG00000020083	Eutheria	ortholog_one2one	91.7355	92.5	100	100.00	1
ENSG00000253001	RN7SKP105	43.95	ENSMUSG00002076285	Eutheria	ortholog_one2one	45.8599	48.6486		0.00	0
ENSG00000200521	Y_RNA	44.55								
ENSG00000260102	LINC01070	47.34								
ENSG00000278502	MIR6082	41.28								
ENSG00000240772	RN7SL776P	48.13								
ENSG00000212373	RNA5SP171	44.35								
ENSG00000201727	RNA5SP173	38.24								
ENSG00000283468	MIR4454	56.36								
ENSG00000201433	RNU6-335P	41.59								
ENSG00000251739	RNU6-1053P	46.53								
ENSG00000252157	RNU6-479P	36.19								
ENSG00000201516		46.34								
ENSG00000244512	RN7SL28P	50.67								
ENSG00000252343	RNU2-34P	42.15								
ENSG00000285840		43.43								
ENSG00000222582	RNU2-66P	34.78	ENSMUSG00000065238	Gnathostomata	ortholog_one2many	50.9317	44.086		0.00	0
ENSG00000222582	RNU2-66P	34.78	ENSMUSG00000088152	Gnathostomata	ortholog_one2many	49.6894	46.5116		0.00	0
ENSG00000222582	RNU2-66P	34.78	ENSMUSG00000064759	Gnathostomata	ortholog_one2many	54.6584	48.8889		0.00	0
ENSG00000251714	RN7SKP67	42.55	ENSMUSG00002076547	Eutheria	ortholog_one2one	44.6809	34.4262		0.00	0
ENSG00000252604	RNU2-44P	44.85	ENSMUSG00000084632	Amniota	ortholog_one2one	41.7526	47.093		0.00	0
ENSG00000265846	MIR4276	48.57								
ENSG00000201085	RNU6-173P	44.23								
ENSG00000202215	RNU1-51P	46.02								
ENSG00000212191		30.99								
ENSG00000259959		37.48								
ENSG00000306530		37.88								
ENSG00000306546		46.51								
ENSG00000306568		62.21								
ENSG00000306573		40.68								
ENSG00000306703		47.26								
ENSG00000170448	NFXL1	35.55	ENSMUSG00000072889	Euarchontoglires	ortholog_one2one	89.6817	88.9978	50	100.00	1
ENSG00000284967	FDFT1	44.40								
ENSG00000278830		36.40								
ENSG00000271395	LINC02336	34.78								
ENSG00000200369	RNU6-666P	41.12	ENSMUSG00000064915	Eutheria	ortholog_many2many	71.9626	70		0.00	0
ENSG00000200369	RNU6-666P	41.12	ENSMUSG00000065382	Eutheria	ortholog_many2many	74.7664	76.1905		0.00	0
ENSG00000215409		34.60								
ENSG00000207135	RNU6-452P	42.06	ENSMUSG00000064915	Eutheria	ortholog_many2many	72.8972	70.9091		0.00	0
ENSG00000207135	RNU6-452P	42.06	ENSMUSG00000065382	Eutheria	ortholog_many2many	73.8318	75.2381		0.00	0
ENSG00000260151	LINC02673	34.28								
ENSG00000213770	FAM210CP	56.10								
ENSG00000237956	TRIAP1P1	46.67								
ENSG00000182077	PTCHD3	38.60	ENSMUSG00000039198	Euarchontoglires	ortholog_one2one	66.5618	70.0883	0	92.42	1
ENSG00000087263	OGFOD1	40.36	ENSMUSG00000033009	Euarchontoglires	ortholog_one2one	83.0258	82.5688	100	100.00	1
ENSG00000306766		44.94								
ENSG00000233124	LINC00456	41.18								
ENSG00000265593	NPM1P45	43.47								
ENSG00000109047	RCVRN	50.19	ENSMUSG00000020907	Euarchontoglires	ortholog_one2one	88	87.1287	100	100.00	1
ENSG00000306783		47.01								
ENSG00000306786		41.35								
ENSG00000107897	ACBD5	41.24	ENSMUSG00000026781	Eutheria	ortholog_one2one	80.381	81.1538	50	100.00	1
ENSG00000243355	RPS27P28	45.56								
ENSG00000166960	CCDC178	34.90	ENSMUSG00000024306	Euarchontoglires	ortholog_one2one	50.0577	50.1155	100	98.02	1
ENSG00000228399		44.90								
ENSG00000236776	RPL21P23	43.04								
ENSG00000306806		43.87								
ENSG00000271252		38.16								
ENSG00000306819		39.91								
ENSG00000161677	JOSD2	61.44	ENSMUSG00000038695	Theria	ortholog_one2one	94.6809	94.6809	100	100.00	1
ENSG00000235794	MTND3P21	32.33								
ENSG00000233983		46.12								
ENSG00000306826		43.62								
ENSG00000226989	COA1P1	50.63								
ENSG00000306839		42.69								
ENSG00000292286	NEIL2	48.94								
ENSG00000242692	RPS27AP1	43.31								
ENSG00000100243	CYB5R3	52.93	ENSMUSG00000018042	Euarchontoglires	ortholog_one2one	87.0432	87.0432	100	100.00	1
ENSG00000306860		42.36								
ENSG00000306878		48.92								
ENSG00000229011	LINC01038	37.87								
ENSG00000006788	MYH13	45.88	ENSMUSG00000060180	Euarchontoglires	ortholog_one2one	96.0784	96.0784	100	100.00	1
ENSG00000170919	TPT1-AS1	46.83								
ENSG00000116793	PHTF1	39.10	ENSMUSG00000058388	Euarchontoglires	ortholog_one2one	93.5696	93.6925	100	100.00	1
ENSG00000285109	GATA4	48.31								
ENSG00000165185	KIAA1958	38.96	ENSMUSG00000045071	Euarchontoglires	ortholog_one2one	97.486	97.486	100	100.00	1
ENSG00000074527	NTN4	40.10	ENSMUSG00000020019	Euarchontoglires	ortholog_one2one	89.8089	89.8089	100	100.00	1
ENSG00000259539		53.85								
ENSG00000259519		50.21								
ENSG00000259932		56.18								
